time_sec,x,y,path_length
1909.449,-1.9998274689294477,-0.5000011882186434,2.4698989946030765e-05
1909.483,-1.9998274639546914,-0.5000011882292821,2.4703964713791016e-05
1909.517,-1.9998274785023746,-0.5000011881757086,2.4718512495716102e-05
1909.551,-1.9998274873781785,-0.5000011882438735,2.4727388561330364e-05
1909.585,-1.9998274959189397,-0.5000011882312922,2.4735929331806374e-05
1909.619,-1.9998274954088509,-0.5000011882124638,2.4736439768048557e-05
1909.653,-1.9998274846016137,-0.5000011881646926,2.4747247110734367e-05
1909.687,-1.9998274632984547,-0.5000011881579592,2.47685502708131e-05
1909.721,-1.999827451036745,-0.5000011882459798,2.478081229638424e-05
1909.755,-1.9998274464105956,-0.5000011882567612,2.4785438458410882e-05
1909.789,-1.9998274613045457,-0.5000011882033186,2.4800332504365373e-05
1909.823,-1.9998274705254755,-0.5000011882716157,2.4809553687088605e-05
1909.857,-1.9998274794093291,-0.5000011882591529,2.481843754948311e-05
1909.891,-1.999827479240735,-0.5000011882404289,2.4818607180275946e-05
1909.925,-1.9998274687733693,-0.5000011881927594,2.4829074654462458e-05
1909.959,-1.9998274478085631,-0.5000011881861208,2.4850039461626876e-05
1909.993,-1.9998274358836563,-0.5000011882742275,2.4861964693948132e-05
1910.027,-1.999827431592828,-0.5000011882850892,2.4866255536055063e-05
1910.061,-1.9998274468205461,-0.5000011882317181,2.4881483347781488e-05
1910.095,-1.999827456373889,-0.5000011883000832,2.4891036935177077e-05
1910.129,-1.9998274655886932,-0.5000011882876817,2.49002517477752e-05
1910.163,-1.9998274657496757,-0.500001188269008,2.4900413809778722e-05
1910.197,-1.9998274556105275,-0.5000011882213862,2.4910553069801407e-05
1910.231,-1.9998274349726204,-0.5000011882147898,2.4931190978016596e-05
1910.265,-1.9998274233733304,-0.5000011883029337,2.4942790602891154e-05
1910.299,-1.9998274194068917,-0.5000011883138288,2.494675705658749e-05
1910.333,-1.9998274349577836,-0.5000011882604842,2.496230803998921e-05
1910.367,-1.999827444833113,-0.5000011883288745,2.4972183606243433e-05
1910.401,-1.9998274543687338,-0.5000011883164936,2.4981719235018446e-05
1910.435,-1.9998274548493984,-0.5000011882978318,2.4982200261775298e-05
1910.469,-1.9998274450288152,-0.5000011882502218,2.4992020960416444e-05
243.813,-1.9999279454828673,-0.500001018135494,0.0
243.847,-1.9999279413553492,-0.5000010181324734,4.127519210334896e-09
243.881,-1.9999279307985454,-0.500001018119509,1.4684331046395049e-08
243.915,-1.999927910026854,-0.5000010180827243,3.545605487337357e-08
243.949,-1.9999278911348402,-0.5000010181435113,5.4348166620334166e-08
243.983,-1.9999278970627485,-0.5000010180727317,6.027649754815411e-08
244.017,-1.9999279110146637,-0.5000010181502563,7.422862811040696e-08
244.051,-1.9999279207268559,-0.5000010181121564,8.394089500293359e-08
244.085,-1.9999279215037562,-0.5000010181615716,8.471936528303093e-08
244.119,-1.9999279177295524,-0.5000010181588118,8.84935701303925e-08
244.153,-1.999927907524069,-0.5000010181460964,9.869906139896219e-08
244.187,-1.9999278928461246,-0.5000010181005317,1.1337707653765789e-07
244.221,-1.999927886195664,-0.5000010181803811,1.2002801650753253e-07
244.255,-1.9999278870536428,-0.5000010181815179,1.2088599605970928e-07
244.289,-1.999927907023264,-0.5000010181821353,1.4085561735917017e-07
244.323,-1.9999279170334643,-0.5000010181447045,1.508658875647885e-07
244.357,-1.9999279180932965,-0.5000010181938523,1.5192685874474524e-07
244.391,-1.999927914602046,-0.5000010181908897,1.5541811040165953e-07
244.425,-1.9999279046789409,-0.5000010181779729,1.653412240348645e-07
244.459,-1.9999278845384247,-0.5000010181412258,1.8548177370189472e-07
244.493,-1.9999278570723609,-0.5000010182000909,2.1294790064927875e-07
244.527,-1.999927857975518,-0.5000010181279269,2.1385393619282613e-07
244.561,-1.9999278593680363,-0.5000010182084993,2.1524878356700052e-07
244.595,-1.9999278738925963,-0.5000010181705384,2.2977339317264027e-07
244.629,-1.9999278960639848,-0.5000010182167254,2.5194482978330596e-07
244.663,-1.9999279094344564,-0.5000010181483749,2.653154761061332e-07
244.697,-1.9999279121275102,-0.5000010181500147,2.680085303853483e-07
244.731,-1.9999279043285818,-0.5000010182391931,2.758079686239643e-07
244.765,-1.9999278908463174,-0.5000010182302517,2.8929023600492e-07
244.799,-1.9999278725100218,-0.5000010182209089,3.076265339780908e-07
244.833,-1.9999278524418183,-0.5000010181933353,3.276947564644707e-07
244.867,-1.999927836273525,-0.5000010182424265,3.4386312413990275e-07
244.901,-1.9999278331438608,-0.5000010182460652,3.4699279056072207e-07
244.935,-1.9999278511693426,-0.50000101820368,3.6501832216692025e-07
244.969,-1.999927857711968,-0.5000010182576219,3.715611698601833e-07
245.003,-1.999927878744025,-0.5000010182404496,3.925932338554842e-07
245.037,-1.9999278848361286,-0.5000010182126129,3.986854011629214e-07
245.071,-1.999927880607947,-0.5000010181529775,4.0291400328153815e-07
245.105,-1.9999278656093966,-0.5000010182218956,4.179127120211147e-07
245.139,-1.9999278420831275,-0.5000010182626253,4.414390164327211e-07
245.173,-1.9999278255678439,-0.5000010182707355,4.5795430200920855e-07
245.207,-1.9999278083515257,-0.5000010182691877,4.7517062022766383e-07
245.241,-1.9999278175751702,-0.500001018165026,4.843948528686248e-07
245.275,-1.9999278301477816,-0.5000010182817195,4.969680058028964e-07
245.309,-1.9999278440642327,-0.500001018252143,5.10884488334688e-07
245.343,-1.9999278571381314,-0.500001018291245,5.239584454387604e-07
245.377,-1.9999278650693704,-0.5000010182909989,5.318896844414725e-07
245.411,-1.9999278639702864,-0.5000010182714961,5.329889413962852e-07
245.445,-1.9999278525746405,-0.5000010182236798,5.443846876972276e-07
245.479,-1.9999278306852721,-0.5000010182173462,5.662740569314574e-07
245.513,-1.9999278061966823,-0.5000010183100826,5.907628223461496e-07
245.547,-1.9999278004956103,-0.500001018264929,5.964640732144626e-07
245.581,-1.9999278088866788,-0.5000010182887562,6.048551755507323e-07
245.615,-1.999927817735824,-0.5000010183236898,6.137043896982486e-07
245.649,-1.999927826105613,-0.5000010183111131,6.220741882313642e-07
245.683,-1.9999278254306627,-0.5000010182924242,6.227493972419888e-07
245.717,-1.999927814458925,-0.500001018245238,6.337212364487871e-07
245.751,-1.9999277942088802,-0.5000010182883412,6.539713270744781e-07
245.785,-1.999927795277767,-0.5000010183148385,6.550405422086939e-07
245.819,-1.9999277955261798,-0.5000010183456128,6.552908540235058e-07
245.853,-1.9999278141503654,-0.5000010182791145,6.73915158267709e-07
245.887,-1.9999278234304942,-0.5000010183474778,6.831955389556285e-07
245.921,-1.999927832015286,-0.5000010183469729,6.917803307368305e-07
245.955,-1.9999278315819884,-0.5000010183277576,6.922140542145258e-07
245.989,-1.9999278208497402,-0.5000010182801579,7.029464079724334e-07
246.023,-1.9999277996212725,-0.5000010182740389,7.241748765047199e-07
246.057,-1.9999277680011898,-0.5000010183560187,7.557950655515232e-07
246.091,-1.9999277632326737,-0.5000010182923207,7.605640069996897e-07
246.125,-1.9999277589725826,-0.5000010183712816,7.648248298776364e-07
246.159,-1.9999277622289338,-0.5000010183736702,7.680811819423274e-07
246.193,-1.9999277906429076,-0.5000010183112128,7.964952244271553e-07
246.227,-1.9999278028985803,-0.5000010183407643,8.087509327539884e-07
246.261,-1.9999278062808052,-0.5000010183907327,8.121335267917016e-07
246.295,-1.9999278050857843,-0.5000010183884812,8.13328549883817e-07
246.329,-1.9999277974479752,-0.5000010183762614,8.209663687109501e-07
246.363,-1.9999277795822978,-0.500001018340148,8.388320825924692e-07
246.397,-1.9999277541415401,-0.5000010183174101,8.642728504762916e-07
246.431,-1.9999277454693025,-0.5000010183912728,8.729454026148844e-07
246.465,-1.9999277374683004,-0.500001018402731,8.809464129027031e-07
246.499,-1.9999277540219675,-0.5000010183303416,8.975002382856943e-07
246.533,-1.9999277682936845,-0.5000010184267824,9.117722810492132e-07
246.567,-1.9999277882730429,-0.5000010183421127,9.317518188470529e-07
246.601,-1.9999277932984474,-0.5000010183449278,9.367772241724664e-07
246.635,-1.9999277878328179,-0.5000010184350444,9.42243596541695e-07
246.669,-1.9999277766681487,-0.5000010184269496,9.534082686654086e-07
246.703,-1.9999277606386252,-0.5000010184184,9.69437794431782e-07
246.737,-1.999927735679261,-0.500001018391557,9.943971729971927e-07
246.771,-1.9999277125783532,-0.5000010184313639,1.0174981151476406e-06
246.805,-1.9999277161322604,-0.5000010183291423,1.0210534921193475e-06
246.839,-1.9999277230648194,-0.5000010184437969,1.0279869991357988e-06
246.873,-1.9999277334196086,-0.5000010184513727,1.0383417911554015e-06
246.907,-1.9999277567628908,-0.5000010184354057,1.061685078812294e-06
246.941,-1.9999277651716965,-0.500001018408536,1.070093927394102e-06
246.975,-1.9999277632489925,-0.5000010183497817,1.07201752889002e-06
247.009,-1.9999277505479969,-0.5000010184195263,1.08471871597008e-06
247.043,-1.9999277293057298,-0.5000010184610153,1.1059610235433677e-06
247.077,-1.9999277150625692,-0.5000010184698289,1.120204186921191e-06
247.111,-1.9999277001091338,-0.500001018468936,1.1351576223266809e-06
247.145,-1.999927711583773,-0.5000010183653724,1.1466327289091896e-06
247.179,-1.999927726399118,-0.5000010184826186,1.1614485377864324e-06
247.213,-1.9999277352559375,-0.5000010184322261,1.1703055006438034e-06
247.247,-1.9999277337107453,-0.5000010183740147,1.1718517889400507e-06
247.281,-1.9999277213945132,-0.5000010184441762,1.184168220816342e-06
247.315,-1.999927700530653,-0.5000010184860499,1.2050321230316075e-06
247.349,-1.9999277003422153,-0.5000010184128421,1.2052342817930152e-06
247.383,-1.9999276946388886,-0.5000010185031544,1.2109383234968061e-06
247.417,-1.999927707898216,-0.500001018423443,1.2241978905095562e-06
247.451,-1.9999277229863255,-0.5000010185159212,1.2392862833442033e-06
247.485,-1.9999277321556055,-0.5000010184650151,1.2484557046553145e-06
247.519,-1.9999277309153245,-0.5000010184065891,1.2496973610224673e-06
247.553,-1.9999277189006963,-0.5000010184765362,1.2617121928123168e-06
247.587,-1.9999276983401788,-0.5000010185182102,1.2822727525574286e-06
247.621,-1.9999276847748735,-0.5000010185271843,1.2958380608492716e-06
247.655,-1.9999276704969886,-0.5000010185264347,1.310115945743347e-06
247.689,-1.9999276826431656,-0.5000010184229994,1.3222625631100176e-06
247.723,-1.9999276865117404,-0.5000010185449818,1.3261330605777018e-06
247.757,-1.9999277017155064,-0.500001018488071,1.3413369331156653e-06
247.791,-1.9999277008745724,-0.5000010184302784,1.342179850639926e-06
247.825,-1.9999276892716256,-0.5000010185006772,1.3537830110295595e-06
247.859,-1.9999276691167318,-0.5000010185427621,1.37393794872163e-06
247.893,-1.999927663443363,-0.5000010185073196,1.3796114283142423e-06
247.927,-1.9999276586322965,-0.5000010185582411,1.384422764223496e-06
247.961,-1.999927672587664,-0.5000010184790017,1.3983783567128757e-06
247.995,-1.9999276883750174,-0.5000010185717592,1.4141659826300237e-06
248.029,-1.9999276982390402,-0.5000010185211169,1.4240301353385826e-06
248.063,-1.9999276976902216,-0.5000010184629172,1.4245820311601727e-06
248.097,-1.999927686364696,-0.5000010185330793,1.4359077741150702e-06
248.131,-1.9999276664892698,-0.5000010185749575,1.4557832444280994e-06
248.165,-1.9999276536055082,-0.5000010185841213,1.4686670093001665e-06
248.199,-1.9999276400064092,-0.5000010185835453,1.4822661082704035e-06
248.233,-1.9999276528278427,-0.5000010184802678,1.495087957687684e-06
248.267,-1.9999276573692353,-0.5000010186024014,1.4996309922825278e-06
248.301,-1.9999276732425506,-0.5000010185456207,1.5155044091665825e-06
248.335,-1.9999276730683666,-0.5000010184879476,1.5156878928203233e-06
248.369,-1.9999276621294901,-0.5000010185584545,1.5266269965160747e-06
248.403,-1.9999276426358075,-0.5000010186006357,1.5461207248208909e-06
248.437,-1.9999276376209312,-0.5000010185652783,1.551135725754962e-06
248.471,-1.9999276228995684,-0.5000010186117737,1.5658571619747814e-06
248.505,-1.999927636105717,-0.5000010185085005,1.5790637143900438e-06
248.539,-1.9999276410158986,-0.5000010186307439,1.5839754174270116e-06
248.573,-1.9999276572560363,-0.5000010185740776,1.6002156539676888e-06
248.607,-1.9999276574469267,-0.5000010185164998,1.600415038914585e-06
248.641,-1.9999276468713005,-0.5000010185871102,1.6109909007872067e-06
248.675,-1.9999276277393176,-0.500001018629384,1.6301229303776912e-06
248.709,-1.9999276155936627,-0.5000010186389144,1.6422685890431392e-06
248.743,-1.9999276027300474,-0.5000010186386876,1.6551322043292144e-06
248.777,-1.9999276162811712,-0.5000010185357333,1.6686837191985832e-06
248.811,-1.9999276215505741,-0.5000010186581839,1.673954544676712e-06
248.845,-1.9999276381468383,-0.5000010186016867,1.6905509049815733e-06
248.879,-1.9999276386922293,-0.5000010185442829,1.6910993086693943e-06
248.913,-1.9999276284699308,-0.5000010186150438,1.7013218521401488e-06
248.947,-1.9999276096888963,-0.5000010186574593,1.7201029345415367e-06
248.981,-1.9999275978921416,-0.5000010186671247,1.7318996931852935e-06
249.015,-1.999927585375924,-0.5000010186670242,1.7444159108035828e-06
249.049,-1.9999275992723444,-0.5000010185641853,1.7583127117806533e-06
249.083,-1.9999276048857793,-0.5000010186867455,1.7639274844000775e-06
249.117,-1.9999276218241548,-0.5000010186303466,1.7808659538851554e-06
249.151,-1.9999276227100777,-0.5000010185730343,1.781753728674536e-06
249.185,-1.9999276128268213,-0.5000010186438778,1.7916372390113719e-06
249.219,-1.9999275943831825,-0.5000010186863691,1.8100809267965152e-06
249.253,-1.9999275829222714,-0.5000010186961035,1.8215418420394787e-06
249.287,-1.999927570740459,-0.5000010186960641,1.8337236544872072e-06
249.321,-1.9999275849698117,-0.5000010185932799,1.8479533785142053e-06
249.355,-1.999927590914793,-0.5000010187158901,1.85389962414039e-06
249.389,-1.9999276081833073,-0.5000010186595316,1.8711682302816157e-06
249.423,-1.9999276093980114,-0.5000010186022553,1.8723842840062179e-06
249.457,-1.9999275998421961,-0.5000010186731294,1.8819403620841585e-06
249.491,-1.999927581724685,-0.5000010187156456,1.9000579230172782e-06
249.525,-1.9999275705886401,-0.5000010187253998,1.911193972264234e-06
249.559,-1.999927558730468,-0.5000010187253755,1.9230521444861934e-06
249.593,-1.9999275732822919,-0.500001018622602,1.9376043313727064e-06
249.627,-1.9999275795485447,-0.500001018745221,1.9438717838198897e-06
249.661,-1.999927597137204,-0.500001018688863,1.9614605333069843e-06
249.695,-1.999927598670931,-0.5000010186315851,1.9629953296194987e-06
249.729,-1.9999275894330224,-0.5000010187024545,1.972233510116224e-06
249.763,-1.9999275716323557,-0.5000010187449626,1.9900342275893865e-06
249.797,-1.9999275493609174,-0.5000010187361782,2.0123056675709617e-06
249.831,-1.9999275413385484,-0.500001018713527,2.020328068540162e-06
249.865,-1.9999275474893279,-0.500001018736652,2.0264788914529223e-06
249.899,-1.9999275528229046,-0.5000010187692474,2.0318125677443168e-06
249.933,-1.9999275707627455,-0.5000010187132437,2.049752496105173e-06
249.967,-1.9999275726622325,-0.500001018656348,2.0516528350271697e-06
250.001,-1.9999275637913239,-0.5000010187275779,2.060524029670063e-06
250.035,-1.9999275463528035,-0.5000010187704108,2.0779626026791903e-06
250.069,-1.999927535891188,-0.500001018780458,2.0884242228555623e-06
250.103,-1.999927524705217,-0.5000010187807177,2.0996101938969065e-06
250.137,-1.9999275399242524,-0.5000010186782099,2.1148295744787345e-06
250.171,-1.9999275468562678,-0.5000010188010817,2.121762678767291e-06
250.205,-1.9999275651063684,-0.5000010187449523,2.1400128656239527e-06
250.239,-1.9999275672986525,-0.5000010186878937,2.142205892162099e-06
250.273,-1.9999275587167336,-0.5000010187589683,2.1507881054266168e-06
250.307,-1.9999275415686995,-0.5000010188016655,2.1679361926865452e-06
250.341,-1.9999275199468294,-0.500001018793056,2.1895580644727626e-06
250.375,-1.999927512571347,-0.5000010187705671,2.1969335812056196e-06
250.409,-1.9999275193661659,-0.5000010187938415,2.2037284399962604e-06
250.443,-1.9999275175771483,-0.5000010188157291,2.205517591483104e-06
250.477,-1.999927537965789,-0.5000010187714788,2.2259062802777917e-06
250.511,-1.9999275405430852,-0.5000010187121191,2.228484259921908e-06
250.545,-1.999927532357269,-0.5000010187836567,2.2366703887537965e-06
250.579,-1.99992751560092,-0.5000010188267167,2.2534267930559232e-06
250.613,-1.999927505817779,-0.500001018836977,2.2632099394003416e-06
250.647,-1.9999274953078272,-0.5000010188374313,2.273719891207904e-06
250.681,-1.9999275111990518,-0.5000010187350962,2.28961144526812e-06
250.715,-1.9999275188013403,-0.5000010188581423,2.2972147295551392e-06
250.749,-1.9999275377182515,-0.5000010188021629,2.3161317235315476e-06
250.783,-1.9999275405746806,-0.500001018745242,2.31898871970628e-06
250.817,-1.999927532654443,-0.5000010188164435,2.326909277320902e-06
250.851,-1.999927516165237,-0.5000010188592561,2.3433985389005945e-06
250.885,-1.9999274951995207,-0.5000010188507492,2.3643642569006193e-06
250.919,-1.999927481222856,-0.5000010187532758,2.3783412615009385e-06
250.953,-1.9999274752463094,-0.5000010188630055,2.3843188153279084e-06
250.987,-1.999927476855047,-0.5000010188765079,2.385927609578614e-06
251.021,-1.999927497949163,-0.5000010188243861,2.4070217899824576e-06
251.055,-1.9999275133551806,-0.5000010188941704,2.4224279656045782e-06
251.089,-1.999927528388067,-0.5000010188830575,2.437460856203299e-06
251.123,-1.999927534342028,-0.5000010188658573,2.4434148419274677e-06
251.157,-1.9999275299700832,-0.5000010188200716,2.4477870264751967e-06
251.191,-1.999927515075979,-0.5000010188156444,2.4626811313054032e-06
251.225,-1.9999274897628854,-0.5000010188991733,2.4879943627416335e-06
251.259,-1.9999274588717473,-0.5000010188850853,2.5188855040460096e-06
251.293,-1.9999274482460039,-0.5000010188217007,2.5295114364914435e-06
251.327,-1.9999274457200666,-0.500001018893826,2.5320384032474096e-06
251.361,-1.9999274438583183,-0.5000010189076358,2.533900202776231e-06
251.395,-1.9999274665139222,-0.5000010188372941,2.556555915812833e-06
251.429,-1.999927476479819,-0.5000010189171868,2.566522132816928e-06
251.463,-1.999927481789247,-0.5000010189179677,2.5718315608827026e-06
251.497,-1.999927480636407,-0.5000010189082046,2.5729844422680007e-06
251.531,-1.999927469223742,-0.500001018874398,2.584397157152117e-06
251.565,-1.9999274502082778,-0.5000010188538027,2.6034126326195775e-06
251.599,-1.9999274479307125,-0.50000101892965,2.605691460448505e-06
251.633,-1.9999274462956846,-0.5000010189429647,2.607326542551842e-06
251.667,-1.9999274660658015,-0.5000010189083407,2.62709668974772e-06
251.701,-1.999927473436641,-0.5000010189502515,2.634467648394109e-06
251.735,-1.9999274790131887,-0.5000010189505282,2.640044196069057e-06
251.769,-1.9999274781418956,-0.5000010189406121,2.6409155455316614e-06
251.803,-1.9999274670114018,-0.5000010189066051,2.6520460913423197e-06
251.837,-1.9999274456299476,-0.5000010188415989,2.6734276443243357e-06
251.871,-1.9999274183724405,-0.5000010189622348,2.7006854184178605e-06
251.905,-1.9999274161050271,-0.5000010188830664,2.7029542134781467e-06
251.939,-1.9999274218573604,-0.5000010189580621,2.7087070356108596e-06
251.973,-1.9999274309079067,-0.5000010189797971,2.717757608021527e-06
252.007,-1.9999274558668874,-0.5000010189445129,2.7427166136219768e-06
252.041,-1.9999274678601069,-0.5000010189066739,2.754709892841931e-06
252.075,-1.9999274691648963,-0.5000010189994021,2.756017973060224e-06
252.109,-1.9999274647342558,-0.5000010189934054,2.7604486176394374e-06
252.143,-1.999927455408539,-0.5000010189868042,2.7697743368412217e-06
252.177,-1.999927437122827,-0.5000010189617592,2.7880600658261908e-06
252.211,-1.9999274086223304,-0.5000010189087967,2.8165606116657148e-06
252.245,-1.9999273834357711,-0.5000010189957289,2.8417473209726424e-06
252.279,-1.9999273785386276,-0.5000010189586892,2.846644604625685e-06
252.313,-1.9999273877650452,-0.5000010189835751,2.8558710558171227e-06
252.347,-1.9999273961708322,-0.5000010190176348,2.8642769117762816e-06
252.381,-1.999927422897619,-0.5000010189540495,2.8910037741974615e-06
252.415,-1.9999274402597458,-0.5000010190251293,2.9083660465430394e-06
252.449,-1.999927456876591,-0.5000010190271535,2.9249828918994688e-06
252.483,-1.9999274644389051,-0.5000010190102324,2.932545224938724e-06
252.517,-1.9999274616655962,-0.5000010189647885,2.9353189061547485e-06
252.551,-1.9999274483629745,-0.5000010189606479,2.9486215284700556e-06
252.585,-1.9999274246347758,-0.5000010190444434,2.9723498751696638e-06
252.619,-1.9999273953230765,-0.5000010190305958,3.001661577730631e-06
252.653,-1.9999273712903727,-0.5000010190301931,3.025694281561008e-06
252.687,-1.9999273454700268,-0.5000010190365143,3.0515146281961657e-06
252.721,-1.9999273471622125,-0.5000010189572979,3.05320866708807e-06
252.755,-1.9999273475446255,-0.5000010190479278,3.053601672790978e-06
252.789,-1.999927368032337,-0.5000010190194905,3.074089404054085e-06
252.823,-1.9999273938974893,-0.5000010190449348,3.0999545688114757e-06
252.857,-1.999927408854193,-0.500001019019046,3.1149112948703866e-06
252.891,-1.999927413462303,-0.5000010189625471,3.119519751332816e-06
252.925,-1.9999274072715707,-0.5000010190344125,3.1257109008163663e-06
252.959,-1.9999273925024859,-0.5000010190778521,3.14048004954358e-06
252.993,-1.9999273732487293,-0.5000010190699371,3.15973380775953e-06
253.027,-1.9999273562583677,-0.5000010190600296,3.1767241722103035e-06
253.061,-1.9999273390845111,-0.5000010190861179,3.193898048584441e-06
253.095,-1.999927341892415,-0.5000010190444536,3.1967062615894417e-06
253.129,-1.9999273587681015,-0.5000010190712701,3.213581969299887e-06
253.163,-1.999927366904807,-0.5000010191070632,3.2217187535571255e-06
253.197,-1.9999273869174083,-0.5000010190968998,3.241731357491749e-06
253.231,-1.999927394655373,-0.5000010190809648,3.2494693386126834e-06
253.265,-1.999927392066567,-0.5000010190360864,3.2520585336385434e-06
253.299,-1.999927378948302,-0.5000010190325151,3.2651767990434417e-06
253.333,-1.999927355402425,-0.5000010191168444,3.288722827080777e-06
253.367,-1.9999273378830116,-0.5000010191242094,3.3062422421043624e-06
253.401,-1.999927323630117,-0.5000010191203741,3.320495137262669e-06
253.435,-1.9999273346295694,-0.5000010190522809,3.3314948004894554e-06
253.469,-1.999927346114654,-0.5000010191359112,3.342980189629734e-06
253.503,-1.99992735433108,-0.5000010191010602,3.35119668952592e-06
253.537,-1.9999273521720757,-0.5000010190570009,3.3533561433521897e-06
253.571,-1.9999273394879125,-0.5000010190540752,3.3660403069648653e-06
253.605,-1.9999273163735265,-0.5000010191390278,3.3891548490388412e-06
253.639,-1.9999273200525645,-0.5000010190780356,3.3928343925409976e-06
253.673,-1.9999273242141844,-0.5000010191595546,3.3969968108109704e-06
253.707,-1.9999273355860179,-0.5000010190820632,3.4083689083090782e-06
253.741,-1.999927350537028,-0.5000010191537922,3.423320090579669e-06
253.775,-1.999927358942233,-0.5000010191369876,3.431725312355051e-06
253.809,-1.9999273570311535,-0.5000010190924069,3.4336369117786005e-06
253.843,-1.9999273445891061,-0.5000010190890555,3.446078959622346e-06
253.877,-1.9999273217164057,-0.5000010191736031,3.468951816284766e-06
253.911,-1.9999273048654111,-0.5000010191811601,3.4858028125789955e-06
253.945,-1.999927291278458,-0.5000010191775014,3.499389766189764e-06
253.979,-1.9999273029397848,-0.5000010191095666,3.511051290863152e-06
254.013,-1.9999273150845984,-0.5000010191933493,3.52319639345194e-06
254.047,-1.9999273239572481,-0.5000010191586439,3.532069111052673e-06
254.081,-1.9999273224515743,-0.5000010191146947,3.5335754261411842e-06
254.115,-1.999927310417974,-0.5000010191118789,3.545609026809052e-06
254.149,-1.9999272879513565,-0.5000010191969302,3.5680758052520478e-06
254.183,-1.9999272865390385,-0.5000010191451514,3.5694890721381774e-06
254.217,-1.9999272794755758,-0.5000010192077959,3.576552812627886e-06
254.251,-1.9999272945081417,-0.5000010190967554,3.5915857885905253e-06
254.285,-1.9999273067752723,-0.5000010192253493,3.603853593228953e-06
254.319,-1.9999273159823243,-0.5000010191902515,3.6130607121358408e-06
254.353,-1.9999273148036454,-0.500001019146188,3.614240214412236e-06
254.387,-1.999927303094891,-0.5000010191432556,3.6259489691899246e-06
254.421,-1.9999272809518691,-0.5000010192281974,3.648092153970602e-06
254.455,-1.9999272648238429,-0.5000010192361142,3.6642201821615014e-06
254.489,-1.9999272519571607,-0.5000010192327999,3.677086864752506e-06
254.523,-1.9999272643330979,-0.5000010191651845,3.6894629866223835e-06
254.557,-1.9999272771903187,-0.5000010192492723,3.702320482435557e-06
254.591,-1.999927297084746,-0.5000010191789359,3.722215033988464e-06
254.625,-1.9999273100485193,-0.5000010192588625,3.7351790537633236e-06
254.659,-1.9999273183349657,-0.5000010192599498,3.743465500252577e-06
254.693,-1.999927320146519,-0.5000010192504522,3.7452770785012856e-06
254.727,-1.9999273116866938,-0.50000101921686,3.753736970479293e-06
254.761,-1.999927292964747,-0.5000010191522074,3.7724590289932866e-06
254.795,-1.9999272635209018,-0.5000010192163704,3.8019029440439166e-06
254.829,-1.9999272360320826,-0.5000010192712206,3.829391817987868e-06
254.863,-1.9999272188147272,-0.5000010192700511,3.84660917334682e-06
254.897,-1.9999272228190392,-0.5000010192233485,3.850613757679161e-06
254.931,-1.9999272259414695,-0.5000010192777095,3.853736661164972e-06
254.965,-1.9999272477864765,-0.5000010192013808,3.875581801428903e-06
254.999,-1.9999272714354408,-0.5000010192968843,3.899230958610167e-06
255.033,-1.9999272891149857,-0.5000010192487954,3.916910568951033e-06
255.067,-1.9999272963468122,-0.5000010191928735,3.9241426116332155e-06
255.101,-1.9999272927737164,-0.500001019265238,3.927716440161087e-06
255.135,-1.9999272806099488,-0.5000010193091176,3.939880286855145e-06
255.169,-1.9999272639499852,-0.5000010193015809,3.95654025219073e-06
255.203,-1.9999272409176634,-0.5000010192844362,3.979572580399343e-06
255.237,-1.9999272149875977,-0.5000010192651129,4.005502653249514e-06
255.271,-1.999927208966955,-0.500001019283509,4.01152332400545e-06
255.305,-1.9999272034388953,-0.5000010193141962,4.017051468966987e-06
255.339,-1.9999272225165887,-0.5000010192482041,4.036129276529082e-06
255.373,-1.9999272395307592,-0.5000010193165777,4.053143584429592e-06
255.407,-1.9999272499904452,-0.5000010193008572,4.063603282249503e-06
255.441,-1.9999272501248526,-0.5000010192571963,4.063744603204344e-06
255.475,-1.9999272397204062,-0.5000010192547408,4.0741490499096296e-06
255.509,-1.9999272188758617,-0.5000010193401203,4.0949937693014196e-06
255.543,-1.9999272040385976,-0.5000010193484473,4.109831035722093e-06
255.577,-1.9999271924578461,-0.5000010193455225,4.121411787560323e-06
255.611,-1.9999272061128741,-0.5000010192782676,4.13506698118169e-06
255.645,-1.999927208488488,-0.5000010193600749,4.137444003262909e-06
255.679,-1.9999272251592728,-0.5000010193265313,4.1541148217624025e-06
255.713,-1.9999272256626432,-0.5000010192834923,4.1546200288223015e-06
255.747,-1.9999272156396215,-0.5000010192813289,4.164643050801684e-06
255.781,-1.999927195174967,-0.500001019366991,4.1851078845012175e-06
255.815,-1.9999271895993478,-0.5000010193468756,4.190683540086519e-06
255.849,-1.999927184673081,-0.5000010193769406,4.195609898557248e-06
255.883,-1.9999272016759024,-0.5000010192666791,4.21261307744415e-06
255.917,-1.999927215912976,-0.5000010193958434,4.226850736867144e-06
255.951,-1.9999272270790587,-0.5000010193612827,4.238016873077363e-06
255.985,-1.999927227850902,-0.5000010193176626,4.238789947928575e-06
256.019,-1.999927218084653,-0.5000010193151554,4.2485561971710885e-06
256.053,-1.9999271978760198,-0.5000010194004927,4.268765010563312e-06
256.087,-1.9999271720574174,-0.5000010193880505,4.294583615928459e-06
256.121,-1.9999271664806368,-0.5000010193261873,4.30016073963466e-06
256.155,-1.9999271689825409,-0.5000010193997341,4.302663724419352e-06
256.189,-1.99992717212622,-0.5000010194148482,4.305807439846708e-06
